surah:ayah	position	word	meaning	ayah_link
3:136	6	wajannātun	and Gardens	<a style='color:#95C7FF' href='https://quran.com/3:136/tafsirs/toBeReplaced'> أُولَٰئِكَ جَزَاؤُهُمْ مَغْفِرَةٌ مِنْ رَبِّهِمْ وَجَنَّاتٌ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
3:195	31	jannātin	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/3:195/tafsirs/toBeReplaced'> وَلَأُدْخِلَنَّهُمْ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ ثَوَابًا مِنْ عِنْدِ اللَّهِ</a>
3:198	6	jannātun	(will be) Gardens	<a style='color:#95C7FF' href='https://quran.com/3:198/tafsirs/toBeReplaced'> لَٰكِنِ الَّذِينَ اتَّقَوْا رَبَّهُمْ لَهُمْ جَنَّاتٌ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
4:13	9	jannātin	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/4:13/tafsirs/toBeReplaced'> وَمَنْ يُطِعِ اللَّهَ وَرَسُولَهُ يُدْخِلْهُ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
4:57	6	jannātin	(in) Gardens	<a style='color:#95C7FF' href='https://quran.com/4:57/tafsirs/toBeReplaced'> وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ سَنُدْخِلُهُمْ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
4:122	6	jannātin	(in) Gardens	<a style='color:#95C7FF' href='https://quran.com/4:122/tafsirs/toBeReplaced'> وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ سَنُدْخِلُهُمْ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
5:12	32	jannātin	(to) gardens	<a style='color:#95C7FF' href='https://quran.com/5:12/tafsirs/toBeReplaced'> وَلَأُدْخِلَنَّكُمْ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
5:65	11	jannāti	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/5:65/tafsirs/toBeReplaced'> لَكَفَّرْنَا عَنْهُمْ سَيِّئَاتِهِمْ وَلَأَدْخَلْنَاهُمْ جَنَّاتِ النَّعِيمِ</a>
5:85	5	jannātin	(with) Gardens	<a style='color:#95C7FF' href='https://quran.com/5:85/tafsirs/toBeReplaced'> فَأَثَابَهُمُ اللَّهُ بِمَا قَالُوا جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
5:119	9	jannātun	(are) Gardens	<a style='color:#95C7FF' href='https://quran.com/5:119/tafsirs/toBeReplaced'> لَهُمْ جَنَّاتٌ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا أَبَدًا</a>
6:99	25	wajannātin	And gardens	<a style='color:#95C7FF' href='https://quran.com/6:99/tafsirs/toBeReplaced'> وَمِنَ النَّخْلِ مِنْ طَلْعِهَا قِنْوَانٌ دَانِيَةٌ وَجَنَّاتٍ مِنْ أَعْنَابٍ</a>
6:141	4	jannātin	gardens	<a style='color:#95C7FF' href='https://quran.com/6:141/tafsirs/toBeReplaced'> وَهُوَ الَّذِي أَنْشَأَ جَنَّاتٍ مَعْرُوشَاتٍ وَغَيْرَ مَعْرُوشَاتٍ</a>
9:21	6	wajannātin	and Gardens	<a style='color:#95C7FF' href='https://quran.com/9:21/tafsirs/toBeReplaced'> يُبَشِّرُهُمْ رَبُّهُمْ بِرَحْمَةٍ مِنْهُ وَرِضْوَانٍ وَجَنَّاتٍ لَهُمْ فِيهَا نَعِيمٌ مُقِيمٌ</a>
9:72	5	jannātin	Gardens	<a style='color:#95C7FF' href='https://quran.com/9:72/tafsirs/toBeReplaced'> وَعَدَ اللَّهُ الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
